Supplementary Table 3a. Data for E-G pairs generated by CRISPRi-FlowFISH screens in K562 cells,,,,,,,,,,,,,,,,,,
chr,start,end,Element name,Gene,Fraction change in gene expr,Adjusted p-value,Significant,nKO,nCtrl,semKO,semCtrl,Power to detect 25% effects,Lower bound of 95% confidence interval for fraction change in gene expr,Upper bound of 95% confidence interval for fraction change in gene expr,T-statistic,Degrees of freedom,Valid E-G connection,Invalidating reason
chr19,48854445,48854985,genic|chr19:48854445-48854985,BAX,-0.002150097,0.996175361,FALSE,75,993,0.015211086,0.004708436,1,-0.032458848,0.028158653,-0.127079352,1066,TRUE,
chr19,48857765,48858285,genic|chr19:48857765-48858285,BAX,-0.000386447,0.999485781,FALSE,27,993,0.027564689,0.004708436,1,-0.057046477,0.056273583,-0.016517814,1018,TRUE,
chr19,48860245,48860765,genic|chr19:48860245-48860765,BAX,0.047884976,0.962221045,FALSE,12,993,0.054649287,0.004708436,0.997975243,-0.072397293,0.168167245,1.105381679,1003,TRUE,
chr19,48866225,48866745,genic|chr19:48866225-48866745,BAX,0.008073538,0.996175361,FALSE,97,993,0.01538946,0.004708436,1,-0.022474298,0.038621374,0.504772123,1088,TRUE,
chr19,48867065,48867900,promoter|chr19:48867065-48867900,BAX,-0.005345272,0.996175361,FALSE,151,993,0.012257811,0.004708436,1,-0.029565546,0.018875001,-0.418640217,1142,TRUE,
chr19,48882305,48882825,intergenic|chr19:48882305-48882825,BAX,-0.012192857,0.996175361,FALSE,35,993,0.026681546,0.004708436,1,-0.066416282,0.042030567,-0.48034633,1026,TRUE,
chr19,48888265,48888845,genic|chr19:48888265-48888845,BAX,-0.007756973,0.996175361,FALSE,65,993,0.017346524,0.004708436,1,-0.042410638,0.026896692,-0.414549516,1056,TRUE,
chr19,48893765,48894265,genic|chr19:48893765-48894265,BAX,0.011192176,0.996175361,FALSE,88,993,0.014851945,0.004708436,1,-0.018327672,0.040712024,0.675919376,1079,TRUE,
chr19,48894560,48895125,promoter|chr19:48894560-48895125,BAX,0.044567358,0.135745335,FALSE,95,993,0.020139538,0.004708436,1,0.004579833,0.084554884,2.704796627,1086,TRUE,
chr19,48901785,48902565,genic|chr19:48901785-48902565,BAX,-0.01582957,0.962221045,FALSE,127,993,0.012180229,0.004708436,1,-0.039933885,0.008274746,-1.147982103,1118,TRUE,
chr19,48902785,48903825,genic|chr19:48902785-48903825,BAX,-0.004406409,0.996175361,FALSE,131,993,0.010704731,0.004708436,1,-0.025584438,0.01677162,-0.332282948,1122,TRUE,
chr19,48906765,48907285,genic|chr19:48906765-48907285,BAX,-0.047803895,0.317585195,FALSE,50,993,0.023553758,0.004708436,1,-0.095136945,-0.000470846,-2.213680626,1041,TRUE,
chr19,48918625,48919125,genic|chr19:48918625-48919125,BAX,0.009394247,0.996175361,FALSE,56,993,0.018406773,0.004708436,1,-0.02749375,0.046282245,0.458182166,1047,TRUE,
chr19,48921865,48922365,genic|chr19:48921865-48922365,BAX,-0.013505855,0.996175361,FALSE,69,993,0.016866852,0.004708436,1,-0.047163135,0.020151425,-0.738657624,1060,TRUE,
chr19,48926705,48927225,genic|chr19:48926705-48927225,BAX,-0.015423912,0.996175361,FALSE,40,993,0.023412346,0.004708436,1,-0.06277985,0.031932027,-0.648470159,1031,TRUE,
chr19,48927925,48928445,genic|chr19:48927925-48928445,BAX,0.010436985,0.996175361,FALSE,61,993,0.015527491,0.004708436,1,-0.020622621,0.041496591,0.533682901,1052,TRUE,
chr19,48948385,48949865,promoter|chr19:48948385-48949865,BAX,-0.014292587,0.962221045,FALSE,127,993,0.012011525,0.004708436,1,-0.038063041,0.009477867,-1.038557872,1118,TRUE,
chr19,48965525,48966045,genic|chr19:48965525-48966045,BAX,0.004234443,0.996175361,FALSE,96,993,0.01508508,0.004708436,1,-0.025713226,0.034182113,0.26135756,1087,TRUE,
chr19,48972065,48972714,promoter|chr19:48972065-48972714,BAX,-0.010960615,0.996175361,FALSE,105,993,0.014255108,0.004708436,1,-0.03922903,0.0173078,-0.726915119,1096,TRUE,
chr19,48994265,48995185,genic|chr19:48994265-48995185,BAX,-0.031217776,0.596596003,FALSE,78,993,0.016128424,0.004708436,1,-0.06333357,0.000898019,-1.799586817,1069,TRUE,
chr19,48995945,48996445,genic|chr19:48995945-48996445,BAX,-0.029702972,0.641560374,FALSE,74,993,0.01312748,0.004708436,1,-0.055866002,-0.003539942,-1.690992959,1065,TRUE,
chr19,48996485,48997025,genic|chr19:48996485-48997025,BAX,0.00241811,0.996175361,FALSE,84,993,0.017265705,0.004708436,1,-0.031922683,0.036758903,0.137293354,1075,TRUE,
chr19,49004845,49005805,genic|chr19:49004845-49005805,BAX,-0.001185903,0.996175361,FALSE,101,993,0.013468064,0.004708436,1,-0.027906158,0.025534352,-0.08305194,1092,TRUE,
chr19,49013725,49014245,genic|chr19:49013725-49014245,BAX,0.018871625,0.962221045,FALSE,93,993,0.016100965,0.004708436,1,-0.013106281,0.05084953,1.162543593,1084,TRUE,
chr19,49016965,49017545,intergenic|chr19:49016965-49017545,BAX,-0.000912149,0.996175361,FALSE,90,993,0.015107517,0.004708436,1,-0.030930464,0.029106166,-0.061597615,1081,TRUE,
chr19,49057025,49057525,genic|chr19:49057025-49057525,BAX,0.015793965,0.996175361,FALSE,67,993,0.015614715,0.004708436,1,-0.015381819,0.04696975,0.845293517,1058,TRUE,
chr19,49061365,49061885,genic|chr19:49061365-49061885,BAX,-0.044089472,0.157428417,FALSE,79,993,0.01283707,0.004708436,1,-0.069646115,-0.01853283,-2.586057234,1070,TRUE,
chr19,49066245,49067065,genic|chr19:49066245-49067065,BAX,0.065994464,0.142504668,FALSE,37,993,0.024307381,0.004708436,1,0.01669681,0.115292118,2.653172899,1028,TRUE,
chr19,49068145,49068725,genic|chr19:49068145-49068725,BAX,-0.015587601,0.996175361,FALSE,8,993,0.047560915,0.004708436,0.99800403,-0.128051294,0.096876092,-0.297874923,999,TRUE,
chr19,49071505,49072065,genic|chr19:49071505-49072065,BAX,-0.014282247,0.996175361,FALSE,82,993,0.015840313,0.004708436,1,-0.045799502,0.017235008,-0.845200916,1073,TRUE,
chr19,49077845,49078345,genic|chr19:49077845-49078345,BAX,-0.021473831,0.976281834,FALSE,45,993,0.019706612,0.004708436,1,-0.061189899,0.018242236,-0.957833065,1036,TRUE,
chr19,49087405,49087905,genic|chr19:49087405-49087905,BAX,0.00905151,0.996175361,FALSE,55,993,0.019640665,0.004708436,1,-0.030325652,0.048428673,0.436370762,1046,TRUE,
chr19,49092065,49092605,genic|chr19:49092065-49092605,BAX,-0.008373559,0.996175361,FALSE,73,993,0.014252822,0.004708436,1,-0.036786041,0.020038922,-0.475738311,1064,TRUE,
chr19,49104805,49105305,genic|chr19:49104805-49105305,BAX,-0.113711525,0.928996792,FALSE,3,993,0.058516344,0.004708436,0.87267529,-0.365487032,0.138063983,-1.32721093,994,TRUE,
chr19,49111965,49112605,genic|chr19:49111965-49112605,BAX,0.003597162,0.996175361,FALSE,64,993,0.021252739,0.004708436,1,-0.038873047,0.046067371,0.181537056,1055,TRUE,
chr19,49122297,49122925,promoter|chr19:49122297-49122925,BAX,-0.015492172,0.976281834,FALSE,96,993,0.01750324,0.004708436,1,-0.050240497,0.019256152,-0.968546779,1087,TRUE,
chr19,49127205,49127745,promoter|chr19:49127205-49127745,BAX,0.020442811,0.962221045,FALSE,83,993,0.012494538,0.004708436,1,-0.004412806,0.045298428,1.21979295,1074,TRUE,
chr19,49136565,49137065,genic|chr19:49136565-49137065,BAX,-0.003234085,0.996175361,FALSE,67,993,0.015120159,0.004708436,1,-0.033422457,0.026954286,-0.179263382,1058,TRUE,
chr19,49137625,49138125,genic|chr19:49137625-49138125,BAX,-0.001808074,0.996175361,FALSE,72,993,0.015171476,0.004708436,1,-0.032059138,0.028442991,-0.105756707,1063,TRUE,
chr19,49138385,49139005,genic|chr19:49138385-49139005,BAX,0.018080755,0.962221045,FALSE,74,993,0.012668185,0.004708436,1,-0.007166902,0.043328413,1.022453963,1065,TRUE,
chr19,49140557,49141785,promoter|chr19:49140557-49141785,BAX,0.014166275,0.962221045,FALSE,175,993,0.011555331,0.004708436,1,-0.008640383,0.036972933,1.151836125,1166,TRUE,
chr19,49142125,49142625,genic|chr19:49142125-49142625,BAX,0.010547457,0.996175361,FALSE,104,993,0.01328643,0.004708436,1,-0.015803044,0.036897957,0.689180224,1095,TRUE,
chr19,49147965,49148465,genic|chr19:49147965-49148465,BAX,-0.004544788,0.996175361,FALSE,48,993,0.019194619,0.004708436,1,-0.04315938,0.034069805,-0.212372068,1039,TRUE,
chr19,49149245,49150285,promoter|chr19:49149245-49150285,BAX,0.02385185,0.66472936,FALSE,118,993,0.014272656,0.004708436,1,-0.004414398,0.052118097,1.636706519,1109,TRUE,
chr19,49154505,49155005,genic|chr19:49154505-49155005,BAX,-0.008628547,0.996175361,FALSE,3,993,0.081684947,0.004708436,0.792840489,-0.360090506,0.342833411,-0.101647281,994,TRUE,
chr19,49155845,49156345,genic|chr19:49155845-49156345,BAX,0.001730821,0.999485781,FALSE,4,993,0.047746344,0.004708436,0.971589833,-0.150219354,0.153680995,0.022077196,995,TRUE,
chr19,49164145,49164725,genic|chr19:49164145-49164725,BAX,-0.002964322,0.996175361,FALSE,69,993,0.019690277,0.004708436,1,-0.042255658,0.036327014,-0.164281162,1060,TRUE,
chr19,49178545,49179065,genic|chr19:49178545-49179065,BAX,-0.016417858,0.984766011,FALSE,71,993,0.019734413,0.004708436,1,-0.055776902,0.022941187,-0.898191114,1062,TRUE,
chr19,49181385,49181885,genic|chr19:49181385-49181885,BAX,-0.025077653,0.962221045,FALSE,51,993,0.020513883,0.004708436,1,-0.066280999,0.016125694,-1.182176945,1042,TRUE,
chr19,49184245,49184745,genic|chr19:49184245-49184745,BAX,-0.006013918,0.996175361,FALSE,68,993,0.018717833,0.004708436,1,-0.043374868,0.031347032,-0.327404385,1059,TRUE,
chr19,49188705,49189225,intergenic|chr19:49188705-49189225,BAX,-0.017902915,0.996175361,FALSE,40,993,0.022676877,0.004708436,1,-0.063771228,0.027965397,-0.752960739,1031,TRUE,
chr19,49201245,49201785,genic|chr19:49201245-49201785,BAX,0.009804545,0.996175361,FALSE,42,993,0.018237033,0.004708436,1,-0.027025891,0.046634981,0.418621312,1033,TRUE,
chr19,49217245,49217905,genic|chr19:49217245-49217905,BAX,-0.014351167,0.962221045,FALSE,132,993,0.011488572,0.004708436,1,-0.037078302,0.008375968,-1.063702371,1123,TRUE,
chr19,49223765,49224305,genic|chr19:49223765-49224305,BAX,0.008159767,0.996175361,FALSE,77,993,0.016191386,0.004708436,1,-0.024088174,0.040407708,0.461065078,1068,TRUE,
chr19,49228065,49228565,genic|chr19:49228065-49228565,BAX,-0.005480806,0.996175361,FALSE,55,993,0.022408429,0.004708436,1,-0.050407001,0.039445389,-0.269337948,1046,TRUE,
chr19,49240545,49241065,genic|chr19:49240545-49241065,BAX,0.00047555,0.999485781,FALSE,86,993,0.015388913,0.004708436,1,-0.030121731,0.031072831,0.023116499,1077,TRUE,
chr19,49241785,49242285,genic|chr19:49241785-49242285,BAX,-0.019041511,0.962221045,FALSE,67,993,0.016757574,0.004708436,1,-0.052499086,0.014416065,-1.026268729,1058,TRUE,
chr19,49243720,49245145,promoter|chr19:49243720-49245145,BAX,-0.003595926,0.996175361,FALSE,138,993,0.010115066,0.004708436,1,-0.023597772,0.01640592,-0.279689499,1129,TRUE,
chr19,49248365,49248885,promoter|chr19:49248365-49248885,BAX,-0.000024038,0.999485781,FALSE,72,993,0.015518586,0.004708436,1,-0.03096722,0.030919144,-0.006407041,1063,TRUE,
chr19,49249985,49250765,promoter|chr19:49249985-49250765,BAX,-0.011544837,0.996175361,FALSE,108,993,0.01388448,0.004708436,1,-0.0390692,0.015979526,-0.776059255,1099,TRUE,
chr19,49251085,49251625,genic|chr19:49251085-49251625,BAX,0.011384686,0.996175361,FALSE,51,993,0.023186203,0.004708436,1,-0.035186174,0.057955546,0.52704193,1042,TRUE,
chr19,49256667,49257845,promoter|chr19:49256667-49257845,BAX,-0.011153626,0.996175361,FALSE,29,993,0.023500755,0.004708436,1,-0.059292739,0.036985488,-0.403811053,1020,TRUE,
chr19,49258505,49259065,promoter|chr19:49258505-49259065,BAX,0.001221818,0.996175361,FALSE,77,993,0.01812187,0.004708436,1,-0.034871015,0.03731465,0.064080107,1068,TRUE,
chr19,49269005,49269505,intergenic|chr19:49269005-49269505,BAX,-0.037496726,0.996175361,FALSE,10,993,0.089834613,0.004708436,0.95014306,-0.240716739,0.165723288,-0.787729735,1001,TRUE,
chr19,49277645,49278145,intergenic|chr19:49277645-49278145,BAX,-0.006859341,0.996175361,FALSE,16,993,0.042803903,0.004708436,0.999960368,-0.098093701,0.084375019,-0.185431585,1007,TRUE,
chr19,49284045,49284685,intergenic|chr19:49284045-49284685,BAX,0.023367077,0.996175361,FALSE,25,993,0.026470738,0.004708436,1,-0.031265841,0.077999994,0.776562761,1016,TRUE,
chr19,49287765,49288285,intergenic|chr19:49287765-49288285,BAX,-0.01838449,0.996175361,FALSE,42,993,0.020696415,0.004708436,1,-0.060181748,0.023412769,-0.79333858,1033,TRUE,
chr19,49291305,49291865,intergenic|chr19:49291305-49291865,BAX,0.018537971,0.996175361,FALSE,25,993,0.027096523,0.004708436,1,-0.037386504,0.074462447,0.615169713,1016,TRUE,
chr19,49298545,49299065,genic|chr19:49298545-49299065,BAX,0.005782525,0.996175361,FALSE,81,993,0.017574352,0.004708436,1,-0.029191551,0.0407566,0.330278735,1072,TRUE,
chr19,49309805,49310825,genic|chr19:49309805-49310825,BAX,-0.005812914,0.996175361,FALSE,155,993,0.010086042,0.004708436,1,-0.025737769,0.014111941,-0.469798398,1146,TRUE,
chr19,49314070,49314625,promoter|chr19:49314070-49314625,BAX,0.013527957,0.996175361,FALSE,87,993,0.013314319,0.004708436,1,-0.012940033,0.039995948,0.819816988,1078,TRUE,
chr19,49315365,49315905,intergenic|chr19:49315365-49315905,BAX,-0.002270275,0.996175361,FALSE,92,993,0.012937235,0.004708436,1,-0.027968504,0.023427954,-0.147921758,1083,TRUE,
chr19,49319185,49319685,genic|chr19:49319185-49319685,BAX,0.000076654,0.999485781,FALSE,45,993,0.019337647,0.004708436,1,-0.038895813,0.039049121,-0.000644634,1036,TRUE,
chr19,49322685,49323205,genic|chr19:49322685-49323205,BAX,-0.019178118,0.984766011,FALSE,54,993,0.02043943,0.004708436,1,-0.060174422,0.021818186,-0.928837187,1045,TRUE,
chr19,49333325,49333845,genic|chr19:49333325-49333845,BAX,-0.009821701,0.996175361,FALSE,25,993,0.032203708,0.004708436,0.999999994,-0.076286887,0.056643485,-0.329236977,1016,TRUE,
chr19,49338885,49339405,genic|chr19:49338885-49339405,BAX,0.007623303,0.996175361,FALSE,65,993,0.017536604,0.004708436,1,-0.027410091,0.042656697,0.397621189,1056,TRUE,
chr19,49345685,49346405,genic|chr19:49345685-49346405,BAX,-0.016247909,0.996175361,FALSE,47,993,0.019176073,0.004708436,1,-0.054847342,0.022351524,-0.74124359,1038,TRUE,
chr19,49347645,49348165,genic|chr19:49347645-49348165,BAX,0.00043557,0.999485781,FALSE,27,993,0.025989729,0.004708436,1,-0.052987084,0.053858223,0.011927131,1018,TRUE,
chr19,49357245,49357765,genic|chr19:49357245-49357765,BAX,0.042816264,0.560706064,FALSE,45,993,0.018087088,0.004708436,1,0.006364133,0.079268396,1.902790286,1036,TRUE,
chr19,49361765,49362265,genic|chr19:49361765-49362265,BAX,-0.014375249,0.996175361,FALSE,56,993,0.017489155,0.004708436,1,-0.049424298,0.020673801,-0.714063146,1047,TRUE,
chr19,49362425,49362945,genic|chr19:49362425-49362945,BAX,-0.016568076,0.962221045,FALSE,94,993,0.01418177,0.004708436,1,-0.044730261,0.011594109,-1.046819682,1085,TRUE,
chr19,49363225,49363765,genic|chr19:49363225-49363765,BAX,-0.008686054,0.996175361,FALSE,86,993,0.017393282,0.004708436,1,-0.043268559,0.025896451,-0.522545637,1077,TRUE,
chr19,49370285,49370805,genic|chr19:49370285-49370805,BAX,0.020650365,0.962221045,FALSE,59,993,0.023466262,0.004708436,1,-0.026322462,0.067623192,1.020737345,1050,TRUE,
chr19,49375325,49375898,promoter|chr19:49375325-49375898,BAX,0.036043692,0.540134667,FALSE,67,993,0.014082843,0.004708436,1,0.007926389,0.064160995,1.943902078,1058,TRUE,
chr19,49376085,49376585,promoter|chr19:49376085-49376585,BAX,0.059410708,0.044973671,TRUE,67,993,0.019803917,0.004708436,1,0.019870912,0.098950503,3.148460565,1058,TRUE,
chr19,49376745,49377245,genic|chr19:49376745-49377245,BAX,0.06127301,0.044973671,TRUE,61,993,0.018432987,0.004708436,1,0.024401546,0.098144473,3.131239732,1052,TRUE,
chr19,49377625,49378145,genic|chr19:49377625-49378145,BAX,0.025147961,0.803509091,FALSE,82,993,0.016172147,0.004708436,1,-0.007029538,0.05732546,1.471211342,1073,TRUE,
chr19,49378405,49379925,genic|chr19:49378405-49379925,BAX,-0.028124878,0.996175361,FALSE,12,993,0.028479417,0.004708436,0.999999979,-0.090807651,0.034557896,-0.656839982,1003,TRUE,
chr19,49381225,49382185,intergenic|chr19:49381225-49382185,BAX,0.03953611,0.885346063,FALSE,29,993,0.037619298,0.004708436,0.999999715,-0.037523529,0.116595749,1.394750221,1020,TRUE,
chr19,49391365,49391905,genic|chr19:49391365-49391905,BAX,0.027800145,0.962221045,FALSE,45,993,0.018686533,0.004708436,1,-0.009860088,0.065460378,1.232841748,1036,TRUE,
chr19,49393745,49394245,genic|chr19:49393745-49394245,BAX,-0.007003296,0.996175361,FALSE,50,993,0.019362095,0.004708436,1,-0.045912882,0.03190629,-0.331061448,1041,TRUE,
chr19,49395065,49395625,genic|chr19:49395065-49395625,BAX,0.066169148,0.641560374,FALSE,15,993,0.047949246,0.004708436,0.999740973,-0.036671756,0.169010053,1.705257887,1006,TRUE,
chr19,49399345,49399905,genic|chr19:49399345-49399905,BAX,-0.0052527,0.996175361,FALSE,90,993,0.014698206,0.004708436,1,-0.034457723,0.023952322,-0.32876324,1081,TRUE,
chr19,49401746,49402745,promoter|chr19:49401746-49402745,BAX,0.182933738,0.020125595,TRUE,8,993,0.079686337,0.004708436,0.956945396,-0.005494506,0.371361982,3.45579636,999,TRUE,
chr19,49403056,49403725,promoter|chr19:49403056-49403725,BAX,-0.006094009,0.996175361,FALSE,83,993,0.015363018,0.004708436,1,-0.036655947,0.024467928,-0.36638801,1074,TRUE,
chr19,49421898,49422585,promoter|chr19:49421898-49422585,BAX,-0.003757076,0.996175361,FALSE,110,993,0.015030643,0.004708436,1,-0.033547322,0.026033169,-0.256472338,1101,TRUE,
chr19,49430065,49430565,intergenic|chr19:49430065-49430565,BAX,-0.061849249,0.256333827,FALSE,32,993,0.020106026,0.004708436,1,-0.10285576,-0.020842738,-2.339058383,1023,TRUE,
chr19,49436585,49437188,promoter|chr19:49436585-49437188,BAX,-0.025794583,0.681291988,FALSE,89,993,0.014113152,0.004708436,1,-0.053841508,0.002252341,-1.589419717,1080,TRUE,
chr19,49446285,49446805,genic|chr19:49446285-49446805,BAX,-0.07246007,0.202153699,FALSE,26,993,0.026154702,0.004708436,1,-0.126326687,-0.018593452,-2.467149107,1017,TRUE,
chr19,49454265,49454865,intergenic|chr19:49454265-49454865,BAX,-0.003106942,0.996175361,FALSE,13,993,0.04526439,0.004708436,0.999805372,-0.101729575,0.095515691,-0.077115915,1004,TRUE,
chr19,49457745,49458366,promoter|chr19:49457745-49458366,BAX,-0.479347152,4.264E-99,TRUE,94,993,0.042578446,0.004708436,0.999999329,-0.563899507,-0.394794797,-23.83842727,1085,FALSE,"Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)"
chr19,49465505,49466025,intergenic|chr19:49465505-49466025,BAX,-0.223362116,3.6466E-38,TRUE,90,993,0.01417163,0.004708436,1,-0.251520843,-0.195203388,-13.78287453,1081,FALSE,"Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)"
chr19,49466965,49467465,intergenic|chr19:49466965-49467465,BAX,-0.23839274,1.00612E-41,TRUE,89,993,0.016068337,0.004708436,1,-0.270325184,-0.206460297,-14.50072311,1080,FALSE,"Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)"
chr19,49467725,49468815,promoter|chr19:49467725-49468815,BAX,-0.002739628,0.996175361,FALSE,90,993,0.013559162,0.004708436,1,-0.029681394,0.024202137,-0.175115195,1081,TRUE,
chr19,49469005,49469505,promoter|chr19:49469005-49469505,BAX,-0.018691336,0.996175361,FALSE,24,993,0.021913651,0.004708436,1,-0.064023178,0.026640506,-0.616139451,1015,TRUE,
chr19,49470805,49471705,genic|chr19:49470805-49471705,BAX,0.03058327,0.885346063,FALSE,46,993,0.017417879,0.004708436,1,-0.00449814,0.06566468,1.373596133,1037,TRUE,
chr19,49473045,49473565,genic|chr19:49473045-49473565,BAX,0.014943138,0.996175361,FALSE,44,993,0.025129066,0.004708436,1,-0.035734454,0.06562073,0.646238179,1035,TRUE,
chr19,49474085,49474605,genic|chr19:49474085-49474605,BAX,-0.031729247,0.57567545,FALSE,82,993,0.016305746,0.004708436,1,-0.064172568,0.000714074,-1.867195655,1073,TRUE,
chr19,49479345,49479885,genic|chr19:49479345-49479885,BAX,-0.057871879,0.135745335,FALSE,53,993,0.024681258,0.004708436,1,-0.107398447,-0.008345312,-2.739414873,1044,TRUE,
chr19,49482085,49482585,genic|chr19:49482085-49482585,BAX,0.011613076,0.996175361,FALSE,48,993,0.017522993,0.004708436,1,-0.023638639,0.046864791,0.529436923,1039,TRUE,
chr19,49486785,49487285,genic|chr19:49486785-49487285,BAX,0.004992793,0.996175361,FALSE,39,993,0.023787431,0.004708436,1,-0.043162343,0.053147929,0.20236583,1030,TRUE,
chr19,49495365,49495905,genic|chr19:49495365-49495905,BAX,-0.001628052,0.996175361,FALSE,93,993,0.014798519,0.004708436,1,-0.031019189,0.027763084,-0.107192082,1084,TRUE,
chr19,49496360,49497345,promoter|chr19:49496360-49497345,BAX,-0.022801824,0.619651275,FALSE,143,993,0.011126929,0.004708436,1,-0.044797659,-0.000805989,-1.746601924,1134,TRUE,
chr19,49520885,49521385,intergenic|chr19:49520885-49521385,BAX,0.001109971,0.996175361,FALSE,91,993,0.014408815,0.004708436,1,-0.027515655,0.029735596,0.063066629,1082,TRUE,
chr19,49522305,49523045,promoter|chr19:49522305-49523045,BAX,0.031365869,0.650542596,FALSE,68,993,0.020560545,0.004708436,1,-0.009673151,0.072404889,1.66552971,1059,TRUE,
chr19,49534785,49535418,promoter|chr19:49534785-49535418,BAX,-0.046480867,0.681291988,FALSE,26,993,0.018985193,0.004708436,1,-0.085581605,-0.00738013,-1.591239229,1017,TRUE,
chr19,49539941,49540505,promoter|chr19:49539941-49540505,BAX,-0.01687112,0.996175361,FALSE,23,993,0.028613561,0.004708436,1,-0.076212014,0.042469775,-0.542883826,1014,TRUE,
chr19,49541805,49542325,intergenic|chr19:49541805-49542325,BAX,0.008990464,0.996175361,FALSE,46,993,0.021148152,0.004708436,1,-0.033604101,0.051585028,0.398261402,1037,TRUE,
chr19,49558747,49559725,promoter|chr19:49558747-49559725,BAX,0.003945524,0.996175361,FALSE,88,993,0.014037163,0.004708436,1,-0.023954857,0.031845906,0.235588852,1079,TRUE,
chr19,49574965,49575505,genic|chr19:49574965-49575505,BAX,0.00006201,0.999485781,FALSE,86,993,0.012490206,0.004708436,1,-0.024771867,0.024895886,-0.001775349,1077,TRUE,
chr19,49577085,49577585,intergenic|chr19:49577085-49577585,BAX,0.01315997,0.996175361,FALSE,58,993,0.016966508,0.004708436,1,-0.020814876,0.047134815,0.656358898,1049,TRUE,
chr19,49578045,49578565,intergenic|chr19:49578045-49578565,BAX,-0.028578863,0.996175361,FALSE,3,993,0.078344719,0.004708436,0.803729053,-0.365668981,0.308511256,-0.334236419,994,TRUE,
chr19,49584465,49584965,intergenic|chr19:49584465-49584965,BAX,-0.002408282,0.996175361,FALSE,23,993,0.023746859,0.004708436,1,-0.051656253,0.046839689,-0.080228271,1014,TRUE,
chr19,49588146,49588845,promoter|chr19:49588146-49588845,BAX,-0.035511745,0.353984088,FALSE,87,993,0.016017338,0.004708436,1,-0.067353159,-0.003670331,-2.14494294,1078,TRUE,
chr19,49600945,49601505,genic|chr19:49600945-49601505,BAX,-0.019652789,0.962221045,FALSE,60,993,0.016245003,0.004708436,1,-0.052158965,0.012853387,-1.008946588,1051,TRUE,
chr19,49609745,49610265,genic|chr19:49609745-49610265,BAX,0.010981311,0.996175361,FALSE,57,993,0.015562066,0.004708436,1,-0.020193252,0.042155875,0.544341127,1048,TRUE,
chr19,49613725,49614245,intergenic|chr19:49613725-49614245,BAX,-0.047579302,0.932736236,FALSE,17,993,0.042921961,0.004708436,0.999967205,-0.138569795,0.043411191,-1.309135041,1008,TRUE,
chr19,49616845,49617867,promoter|chr19:49616845-49617867,BAX,-0.002607111,0.996175361,FALSE,133,993,0.010878175,0.004708436,1,-0.024125216,0.018910994,-0.200336244,1124,TRUE,
